log_id,teacher_id,division,region,training_name,year,modality
LOG005267,TCH03783,Sultan Kudarat,Region XII,STAR Leadership for Science Teachers,2024,Face-to-face
LOG005268,TCH03784,Sultan Kudarat,Region XII,STAR Biology Specialization Course,2022,Face-to-face
LOG005269,TCH03786,Sultan Kudarat,Region XII,STAR Physics Upskilling Workshop,2021,Face-to-face
LOG005270,TCH03786,Sultan Kudarat,Region XII,STAR Regional Science Camp,2023,Online
LOG005271,TCH03787,Sultan Kudarat,Region XII,STAR Biology Specialization Course,2019,Online
LOG005272,TCH03787,Sultan Kudarat,Region XII,STAR Leadership for Science Teachers,2024,Face-to-face
LOG005273,TCH03788,Sultan Kudarat,Region XII,STAR Biology Specialization Course,2024,Face-to-face
LOG005274,TCH03789,Sultan Kudarat,Region XII,STAR Chemistry Lab Techniques,2024,Online
LOG005275,TCH03790,Sultan Kudarat,Region XII,STAR Physics Upskilling Workshop,2022,Blended
LOG005276,TCH03791,Sultan Kudarat,Region XII,STAR Biology Specialization Course,2024,Face-to-face
LOG005277,TCH03791,Sultan Kudarat,Region XII,STAR Chemistry Lab Techniques,2021,Blended
LOG005278,TCH03791,Sultan Kudarat,Region XII,STAR STEM Integration Workshop,2019,Face-to-face
LOG005279,TCH03792,Sultan Kudarat,Region XII,STAR STEM Integration Workshop,2019,Online
LOG005280,TCH03792,Sultan Kudarat,Region XII,STAR Math Enhancement Program,2021,Online
LOG005281,TCH03793,Sultan Kudarat,Region XII,STAR Physics Upskilling Workshop,2021,Blended
LOG005282,TCH03793,Sultan Kudarat,Region XII,STAR Advanced Science Seminar,2020,Face-to-face
LOG005283,TCH03794,Sultan Kudarat,Region XII,STAR Leadership for Science Teachers,2019,Online
LOG005284,TCH03795,Sultan Kudarat,Region XII,STAR STEM Integration Workshop,2023,Face-to-face
LOG005285,TCH03797,Sultan Kudarat,Region XII,STAR Regional Coaching Program,2020,Online
LOG005286,TCH03797,Sultan Kudarat,Region XII,STAR Math Enhancement Program,2022,Face-to-face
LOG005287,TCH03798,Sultan Kudarat,Region XII,STAR Leadership for Science Teachers,2021,Face-to-face
LOG005288,TCH03798,Sultan Kudarat,Region XII,STAR Biology Specialization Course,2019,Face-to-face
LOG005289,TCH03798,Sultan Kudarat,Region XII,STAR STEM Integration Workshop,2024,Face-to-face
LOG005290,TCH03799,Sultan Kudarat,Region XII,STAR Biology Specialization Course,2019,Blended
LOG005291,TCH03799,Sultan Kudarat,Region XII,STAR Regional Coaching Program,2020,Blended
LOG005292,TCH03800,Sultan Kudarat,Region XII,STAR Regional Science Camp,2022,Online
LOG005293,TCH03801,Sultan Kudarat,Region XII,STAR Leadership for Science Teachers,2022,Face-to-face
LOG005294,TCH03801,Sultan Kudarat,Region XII,STAR Chemistry Lab Techniques,2022,Face-to-face
LOG005295,TCH03801,Sultan Kudarat,Region XII,STAR Biology Specialization Course,2022,Face-to-face
LOG005296,TCH03802,Sultan Kudarat,Region XII,STAR Regional Science Camp,2019,Face-to-face
LOG005297,TCH03805,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2019,Face-to-face
LOG005298,TCH03805,Agusan del Norte,Region XIII,STAR Advanced Science Seminar,2020,Online
LOG005299,TCH03805,Agusan del Norte,Region XIII,STAR Regional Coaching Program,2020,Blended
LOG005300,TCH03806,Agusan del Norte,Region XIII,STAR Regional Science Camp,2020,Blended
LOG005301,TCH03806,Agusan del Norte,Region XIII,STAR Advanced Science Seminar,2019,Blended
LOG005302,TCH03808,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2023,Online
LOG005303,TCH03810,Agusan del Norte,Region XIII,STAR Physics Upskilling Workshop,2022,Face-to-face
LOG005304,TCH03812,Agusan del Norte,Region XIII,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG005305,TCH03813,Agusan del Norte,Region XIII,STAR Physics Upskilling Workshop,2022,Face-to-face
LOG005306,TCH03813,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2024,Face-to-face
LOG005307,TCH03813,Agusan del Norte,Region XIII,STAR Biology Specialization Course,2023,Face-to-face
LOG005308,TCH03817,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2019,Face-to-face
LOG005309,TCH03817,Agusan del Norte,Region XIII,STAR Chemistry Lab Techniques,2023,Blended
LOG005310,TCH03817,Agusan del Norte,Region XIII,STAR Chemistry Lab Techniques,2021,Online
LOG005311,TCH03817,Agusan del Norte,Region XIII,STAR Regional Science Camp,2023,Face-to-face
LOG005312,TCH03817,Agusan del Norte,Region XIII,STAR Regional Coaching Program,2022,Blended
LOG005313,TCH03817,Agusan del Norte,Region XIII,STAR STEM Integration Workshop,2020,Face-to-face
LOG005314,TCH03817,Agusan del Norte,Region XIII,STAR Regional Science Camp,2019,Face-to-face
LOG005315,TCH03818,Agusan del Norte,Region XIII,STAR Biology Specialization Course,2022,Blended
LOG005316,TCH03818,Agusan del Norte,Region XIII,STAR Regional Science Camp,2022,Online
LOG005317,TCH03819,Agusan del Norte,Region XIII,STAR STEM Integration Workshop,2020,Online
LOG005318,TCH03819,Agusan del Norte,Region XIII,STAR Physics Upskilling Workshop,2023,Online
LOG005319,TCH03820,Agusan del Norte,Region XIII,STAR STEM Integration Workshop,2024,Face-to-face
LOG005320,TCH03820,Agusan del Norte,Region XIII,STAR Advanced Science Seminar,2021,Face-to-face
LOG005321,TCH03820,Agusan del Norte,Region XIII,STAR Math Enhancement Program,2023,Face-to-face
LOG005322,TCH03820,Agusan del Norte,Region XIII,STAR Biology Specialization Course,2024,Blended
LOG005323,TCH03821,Agusan del Norte,Region XIII,STAR Advanced Science Seminar,2024,Online
LOG005324,TCH03821,Agusan del Norte,Region XIII,STAR Regional Coaching Program,2024,Blended
LOG005325,TCH03821,Agusan del Norte,Region XIII,STAR Biology Specialization Course,2024,Face-to-face
LOG005326,TCH03821,Agusan del Norte,Region XIII,STAR Regional Coaching Program,2022,Face-to-face
LOG005327,TCH03822,Agusan del Norte,Region XIII,STAR Biology Specialization Course,2022,Online
LOG005328,TCH03825,Agusan del Norte,Region XIII,STAR Regional Coaching Program,2020,Face-to-face
LOG005329,TCH03825,Agusan del Norte,Region XIII,STAR STEM Integration Workshop,2024,Face-to-face
LOG005330,TCH03829,Agusan del Norte,Region XIII,STAR STEM Integration Workshop,2022,Blended
LOG005331,TCH03829,Agusan del Norte,Region XIII,STAR Chemistry Lab Techniques,2019,Blended
LOG005332,TCH03829,Agusan del Norte,Region XIII,STAR Regional Science Camp,2022,Face-to-face
LOG005333,TCH03830,Agusan del Norte,Region XIII,STAR Regional Coaching Program,2023,Blended
LOG005334,TCH03831,Agusan del Norte,Region XIII,STAR Advanced Science Seminar,2019,Blended
LOG005335,TCH03831,Agusan del Norte,Region XIII,STAR Math Enhancement Program,2019,Online
LOG005336,TCH03832,Agusan del Norte,Region XIII,STAR Advanced Science Seminar,2022,Online
LOG005337,TCH03833,Agusan del Norte,Region XIII,STAR Regional Coaching Program,2019,Face-to-face
LOG005338,TCH03833,Agusan del Norte,Region XIII,STAR Math Enhancement Program,2024,Blended
LOG005339,TCH03833,Agusan del Norte,Region XIII,STAR STEM Integration Workshop,2020,Blended
LOG005340,TCH03834,Agusan del Norte,Region XIII,STAR Math Enhancement Program,2022,Face-to-face
LOG005341,TCH03837,Agusan del Norte,Region XIII,STAR Advanced Science Seminar,2020,Online
LOG005342,TCH03838,Agusan del Norte,Region XIII,STAR Advanced Science Seminar,2021,Online
LOG005343,TCH03841,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2024,Blended
LOG005344,TCH03841,Agusan del Norte,Region XIII,STAR Biology Specialization Course,2024,Face-to-face
LOG005345,TCH03842,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2021,Face-to-face
LOG005346,TCH03843,Agusan del Norte,Region XIII,STAR Math Enhancement Program,2020,Face-to-face
LOG005347,TCH03846,Agusan del Norte,Region XIII,STAR Physics Upskilling Workshop,2022,Face-to-face
LOG005348,TCH03847,Agusan del Norte,Region XIII,STAR Regional Science Camp,2020,Online
LOG005349,TCH03848,Agusan del Norte,Region XIII,STAR Physics Upskilling Workshop,2024,Face-to-face
LOG005350,TCH03850,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2020,Face-to-face
LOG005351,TCH03850,Agusan del Norte,Region XIII,STAR Biology Specialization Course,2020,Face-to-face
LOG005352,TCH03851,Agusan del Norte,Region XIII,STAR STEM Integration Workshop,2020,Face-to-face
LOG005353,TCH03851,Agusan del Norte,Region XIII,STAR Basic Science Training,2021,Face-to-face
LOG005354,TCH03851,Agusan del Norte,Region XIII,STAR Chemistry Lab Techniques,2024,Face-to-face
LOG005355,TCH03852,Agusan del Norte,Region XIII,STAR STEM Integration Workshop,2023,Blended
LOG005356,TCH03852,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2019,Blended
LOG005357,TCH03852,Agusan del Norte,Region XIII,STAR Math Enhancement Program,2019,Blended
LOG005358,TCH03853,Agusan del Norte,Region XIII,STAR Leadership for Science Teachers,2023,Face-to-face
LOG005359,TCH03854,Agusan del Sur,Region XIII,STAR Basic Science Training,2021,Face-to-face
LOG005360,TCH03855,Agusan del Sur,Region XIII,STAR Basic Science Training,2021,Online
LOG005361,TCH03856,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2024,Face-to-face
LOG005362,TCH03857,Agusan del Sur,Region XIII,STAR Math Enhancement Program,2020,Online
LOG005363,TCH03858,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2023,Online
LOG005364,TCH03860,Agusan del Sur,Region XIII,STAR Basic Science Training,2022,Face-to-face
LOG005365,TCH03860,Agusan del Sur,Region XIII,STAR Basic Science Training,2021,Face-to-face
LOG005366,TCH03861,Agusan del Sur,Region XIII,STAR Advanced Science Seminar,2020,Face-to-face
LOG005367,TCH03861,Agusan del Sur,Region XIII,STAR Basic Science Training,2023,Face-to-face
LOG005368,TCH03862,Agusan del Sur,Region XIII,STAR STEM Integration Workshop,2019,Face-to-face
LOG005369,TCH03862,Agusan del Sur,Region XIII,STAR Physics Upskilling Workshop,2024,Online
LOG005370,TCH03862,Agusan del Sur,Region XIII,STAR Math Enhancement Program,2020,Online
LOG005371,TCH03867,Agusan del Sur,Region XIII,STAR Chemistry Lab Techniques,2022,Online
LOG005372,TCH03870,Agusan del Sur,Region XIII,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG005373,TCH03871,Agusan del Sur,Region XIII,STAR Leadership for Science Teachers,2021,Face-to-face
LOG005374,TCH03872,Agusan del Sur,Region XIII,STAR Chemistry Lab Techniques,2019,Face-to-face
LOG005375,TCH03872,Agusan del Sur,Region XIII,STAR Chemistry Lab Techniques,2021,Blended
LOG005376,TCH03873,Agusan del Sur,Region XIII,STAR Physics Upskilling Workshop,2021,Face-to-face
LOG005377,TCH03874,Agusan del Sur,Region XIII,STAR Leadership for Science Teachers,2019,Face-to-face
LOG005378,TCH03875,Agusan del Sur,Region XIII,STAR Math Enhancement Program,2019,Blended
LOG005379,TCH03877,Agusan del Sur,Region XIII,STAR Biology Specialization Course,2022,Face-to-face
LOG005380,TCH03878,Agusan del Sur,Region XIII,STAR Regional Science Camp,2024,Online
LOG005381,TCH03879,Agusan del Sur,Region XIII,STAR Math Enhancement Program,2023,Online
LOG005382,TCH03879,Agusan del Sur,Region XIII,STAR Chemistry Lab Techniques,2020,Online
LOG005383,TCH03881,Agusan del Sur,Region XIII,STAR Advanced Science Seminar,2020,Face-to-face
LOG005384,TCH03882,Agusan del Sur,Region XIII,STAR Advanced Science Seminar,2024,Face-to-face
LOG005385,TCH03882,Agusan del Sur,Region XIII,STAR Regional Science Camp,2021,Online
LOG005386,TCH03882,Agusan del Sur,Region XIII,STAR Basic Science Training,2023,Face-to-face
LOG005387,TCH03886,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2022,Blended
LOG005388,TCH03888,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2023,Online
LOG005389,TCH03889,Agusan del Sur,Region XIII,STAR STEM Integration Workshop,2021,Face-to-face
LOG005390,TCH03889,Agusan del Sur,Region XIII,STAR Chemistry Lab Techniques,2021,Face-to-face
LOG005391,TCH03889,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2020,Face-to-face
LOG005392,TCH03892,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2020,Blended
LOG005393,TCH03893,Agusan del Sur,Region XIII,STAR Regional Science Camp,2019,Face-to-face
LOG005394,TCH03895,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2019,Face-to-face
LOG005395,TCH03896,Agusan del Sur,Region XIII,STAR Physics Upskilling Workshop,2022,Online
LOG005396,TCH03898,Agusan del Sur,Region XIII,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG005397,TCH03898,Agusan del Sur,Region XIII,STAR Advanced Science Seminar,2024,Blended
LOG005398,TCH03899,Agusan del Sur,Region XIII,STAR Advanced Science Seminar,2020,Online
LOG005399,TCH03899,Agusan del Sur,Region XIII,STAR Biology Specialization Course,2019,Blended
LOG005400,TCH03899,Agusan del Sur,Region XIII,STAR Math Enhancement Program,2020,Face-to-face
LOG005401,TCH03900,Agusan del Sur,Region XIII,STAR Biology Specialization Course,2024,Blended
LOG005402,TCH03900,Agusan del Sur,Region XIII,STAR Physics Upskilling Workshop,2024,Online
LOG005403,TCH03901,Agusan del Sur,Region XIII,STAR Basic Science Training,2019,Online
LOG005404,TCH03902,Agusan del Sur,Region XIII,STAR Regional Science Camp,2021,Face-to-face
LOG005405,TCH03904,Agusan del Sur,Region XIII,STAR Biology Specialization Course,2020,Face-to-face
LOG005406,TCH03905,Agusan del Sur,Region XIII,STAR Regional Science Camp,2021,Blended
LOG005407,TCH03906,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2024,Blended
LOG005408,TCH03910,Agusan del Sur,Region XIII,STAR Regional Coaching Program,2022,Face-to-face
LOG005409,TCH03910,Agusan del Sur,Region XIII,STAR Math Enhancement Program,2020,Online
LOG005410,TCH03910,Agusan del Sur,Region XIII,STAR Basic Science Training,2024,Online
LOG005411,TCH03912,Agusan del Sur,Region XIII,STAR Math Enhancement Program,2022,Face-to-face
LOG005412,TCH03912,Agusan del Sur,Region XIII,STAR Biology Specialization Course,2022,Online
LOG005413,TCH03914,Agusan del Sur,Region XIII,STAR Physics Upskilling Workshop,2020,Face-to-face
LOG005414,TCH03916,Agusan del Sur,Region XIII,STAR Basic Science Training,2023,Blended
LOG005415,TCH03916,Agusan del Sur,Region XIII,STAR Chemistry Lab Techniques,2023,Blended
LOG005416,TCH03919,Agusan del Sur,Region XIII,STAR Chemistry Lab Techniques,2021,Face-to-face
LOG005417,TCH03920,Agusan del Sur,Region XIII,STAR Regional Science Camp,2023,Face-to-face
LOG005418,TCH03920,Agusan del Sur,Region XIII,STAR Regional Science Camp,2021,Face-to-face
LOG005419,TCH03926,Dinagat Islands,Region XIII,STAR Regional Coaching Program,2019,Face-to-face
LOG005420,TCH03927,Dinagat Islands,Region XIII,STAR Biology Specialization Course,2019,Face-to-face
LOG005421,TCH03927,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2020,Online
LOG005422,TCH03930,Dinagat Islands,Region XIII,STAR Chemistry Lab Techniques,2022,Blended
LOG005423,TCH03933,Dinagat Islands,Region XIII,STAR Leadership for Science Teachers,2021,Face-to-face
LOG005424,TCH03933,Dinagat Islands,Region XIII,STAR Biology Specialization Course,2023,Face-to-face
LOG005425,TCH03934,Dinagat Islands,Region XIII,STAR STEM Integration Workshop,2020,Online
LOG005426,TCH03940,Dinagat Islands,Region XIII,STAR Basic Science Training,2022,Face-to-face
LOG005427,TCH03941,Dinagat Islands,Region XIII,STAR Biology Specialization Course,2021,Online
LOG005428,TCH03942,Dinagat Islands,Region XIII,STAR Math Enhancement Program,2020,Online
LOG005429,TCH03944,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2022,Online
LOG005430,TCH03944,Dinagat Islands,Region XIII,STAR Biology Specialization Course,2024,Blended
LOG005431,TCH03944,Dinagat Islands,Region XIII,STAR Leadership for Science Teachers,2023,Blended
LOG005432,TCH03949,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2019,Face-to-face
LOG005433,TCH03949,Dinagat Islands,Region XIII,STAR Regional Science Camp,2022,Face-to-face
LOG005434,TCH03952,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2022,Face-to-face
LOG005435,TCH03959,Dinagat Islands,Region XIII,STAR Advanced Science Seminar,2021,Blended
LOG005436,TCH03959,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG005437,TCH03959,Dinagat Islands,Region XIII,STAR Chemistry Lab Techniques,2024,Face-to-face
LOG005438,TCH03961,Dinagat Islands,Region XIII,STAR Biology Specialization Course,2024,Face-to-face
LOG005439,TCH03961,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2023,Blended
LOG005440,TCH03961,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2022,Online
LOG005441,TCH03961,Dinagat Islands,Region XIII,STAR Basic Science Training,2019,Online
LOG005442,TCH03961,Dinagat Islands,Region XIII,STAR Regional Science Camp,2024,Online
LOG005443,TCH03962,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2022,Face-to-face
LOG005444,TCH03963,Dinagat Islands,Region XIII,STAR Biology Specialization Course,2023,Online
LOG005445,TCH03963,Dinagat Islands,Region XIII,STAR Leadership for Science Teachers,2023,Online
LOG005446,TCH03964,Dinagat Islands,Region XIII,STAR Basic Science Training,2019,Online
LOG005447,TCH03964,Dinagat Islands,Region XIII,STAR Math Enhancement Program,2020,Face-to-face
LOG005448,TCH03965,Dinagat Islands,Region XIII,STAR Leadership for Science Teachers,2024,Face-to-face
LOG005449,TCH03965,Dinagat Islands,Region XIII,STAR Regional Coaching Program,2022,Online
LOG005450,TCH03965,Dinagat Islands,Region XIII,STAR Regional Science Camp,2024,Face-to-face
LOG005451,TCH03967,Dinagat Islands,Region XIII,STAR Regional Science Camp,2020,Face-to-face
LOG005452,TCH03968,Dinagat Islands,Region XIII,STAR Basic Science Training,2022,Face-to-face
LOG005453,TCH03972,Dinagat Islands,Region XIII,STAR Math Enhancement Program,2021,Blended
LOG005454,TCH03974,Dinagat Islands,Region XIII,STAR Regional Science Camp,2021,Face-to-face
LOG005455,TCH03975,Dinagat Islands,Region XIII,STAR Chemistry Lab Techniques,2023,Face-to-face
LOG005456,TCH03975,Dinagat Islands,Region XIII,STAR Regional Science Camp,2019,Online
LOG005457,TCH03976,Dinagat Islands,Region XIII,STAR Math Enhancement Program,2020,Online
LOG005458,TCH03977,Dinagat Islands,Region XIII,STAR Advanced Science Seminar,2020,Face-to-face
LOG005459,TCH03978,Dinagat Islands,Region XIII,STAR Physics Upskilling Workshop,2020,Online
LOG005460,TCH03980,Dinagat Islands,Region XIII,STAR Leadership for Science Teachers,2020,Blended
LOG005461,TCH03982,Dinagat Islands,Region XIII,STAR Regional Science Camp,2024,Online
LOG005462,TCH03983,Dinagat Islands,Region XIII,STAR Regional Coaching Program,2020,Online
